review_id,meal_id,meal_name,restaurant,rating,review_text,sentiment_label,review_date,helpful_votes
R001417,M0284,Mint Lemonade,The Grill House,2.1,The taste was bland and the delivery was late.,negative,2025-11-22,46
R001418,M0284,Mint Lemonade,The Grill House,2.3,Disappointed with the quality. Not what I expected.,negative,2026-02-04,20
R001419,M0284,Mint Lemonade,The Grill House,4.3,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-11-08,49
R001420,M0284,Mint Lemonade,The Grill House,4.7,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-09-21,10
R001421,M0285,Mint Lemonade,Shawarma Station,2.1,Portion was too small for the price. Won't order again.,negative,2026-04-04,34
R001422,M0285,Mint Lemonade,Shawarma Station,4.5,Loved every bite. The packaging was also excellent.,positive,2025-05-18,45
R001423,M0285,Mint Lemonade,Shawarma Station,4.2,The quality is consistently great. My go-to order every week.,positive,2025-12-11,34
R001424,M0285,Mint Lemonade,Shawarma Station,5.0,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-02-02,22
R001425,M0285,Mint Lemonade,Shawarma Station,2.9,Food arrived on time but was slightly cold. Taste was fine.,neutral,2026-03-14,1
R001426,M0286,Mint Lemonade,Royal Kitchen,4.4,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-05-28,0
R001427,M0286,Mint Lemonade,Royal Kitchen,4.5,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-02-17,10
R001428,M0286,Mint Lemonade,Royal Kitchen,5.0,Absolutely delicious. Generous portions and great value for money.,positive,2026-03-04,40
R001429,M0286,Mint Lemonade,Royal Kitchen,4.5,Absolutely delicious. Generous portions and great value for money.,positive,2025-11-08,9
R001430,M0286,Mint Lemonade,Royal Kitchen,4.1,Fantastic taste and quick delivery. Family loved it!,positive,2025-05-14,36
R001431,M0287,Mint Lemonade,Pasta Corner,1.1,Disappointed with the quality. Not what I expected.,negative,2025-12-28,43
R001432,M0287,Mint Lemonade,Pasta Corner,5.0,Best Mint Lemonade I've ever had. The flavor was incredible!,positive,2026-02-20,19
R001433,M0287,Mint Lemonade,Pasta Corner,4.7,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-05-06,47
R001434,M0287,Mint Lemonade,Pasta Corner,2.3,The Mint Lemonade was cold on arrival. Very frustrating.,negative,2025-09-30,1
R001435,M0287,Mint Lemonade,Pasta Corner,1.7,The Mint Lemonade was cold on arrival. Very frustrating.,negative,2025-08-28,50
R001436,M0288,Watermelon Juice,The Hungry Bear,4.0,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-09-21,40
R001437,M0288,Watermelon Juice,The Hungry Bear,4.4,The quality is consistently great. My go-to order every week.,positive,2025-12-10,5
R001438,M0288,Watermelon Juice,The Hungry Bear,2.0,Disappointed with the quality. Not what I expected.,negative,2025-12-19,16
R001439,M0288,Watermelon Juice,The Hungry Bear,4.8,Loved every bite. The packaging was also excellent.,positive,2025-09-15,30
R001440,M0288,Watermelon Juice,The Hungry Bear,4.3,Absolutely delicious. Generous portions and great value for money.,positive,2025-09-13,31
R001441,M0289,Watermelon Juice,Golden Fork,3.8,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2025-05-07,45
R001442,M0289,Watermelon Juice,Golden Fork,4.5,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-05-31,32
R001443,M0289,Watermelon Juice,Golden Fork,4.9,Loved every bite. The packaging was also excellent.,positive,2026-03-21,23
R001444,M0289,Watermelon Juice,Golden Fork,2.0,Packaging was damaged and food quality was below average.,negative,2025-10-31,11
R001445,M0289,Watermelon Juice,Golden Fork,3.2,Average portion size for the price. Food was warm but not hot.,neutral,2025-09-12,21
R001446,M0290,Watermelon Juice,Mama's Kitchen,4.8,Absolutely delicious. Generous portions and great value for money.,positive,2026-04-04,34
R001447,M0290,Watermelon Juice,Mama's Kitchen,4.4,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-03-26,47
R001448,M0290,Watermelon Juice,Mama's Kitchen,2.7,Good food overall but delivery took longer than expected.,neutral,2026-01-05,37
R001449,M0290,Watermelon Juice,Mama's Kitchen,4.8,Best Watermelon Juice I've ever had. The flavor was incredible!,positive,2026-02-21,19
R001450,M0290,Watermelon Juice,Mama's Kitchen,3.5,Good food overall but delivery took longer than expected.,neutral,2025-10-04,2
R001451,M0291,Watermelon Juice,Sushi World,2.9,Good food overall but delivery took longer than expected.,neutral,2025-12-17,5
R001452,M0291,Watermelon Juice,Sushi World,4.6,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-12-21,12
R001453,M0291,Watermelon Juice,Sushi World,4.8,Absolutely delicious. Generous portions and great value for money.,positive,2025-11-14,25
R001454,M0291,Watermelon Juice,Sushi World,2.6,Good food overall but delivery took longer than expected.,neutral,2026-04-27,28
R001455,M0291,Watermelon Juice,Sushi World,4.8,The quality is consistently great. My go-to order every week.,positive,2025-09-19,8
R001456,M0292,Watermelon Juice,Crave It,2.2,The taste was bland and the delivery was late.,negative,2025-08-22,0
R001457,M0292,Watermelon Juice,Crave It,1.0,Packaging was damaged and food quality was below average.,negative,2026-02-28,41
R001458,M0292,Watermelon Juice,Crave It,4.2,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-08-29,26
R001459,M0292,Watermelon Juice,Crave It,3.4,The Watermelon Juice was okay. Expected a bit more flavor.,neutral,2025-07-10,38
R001460,M0292,Watermelon Juice,Crave It,4.1,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2026-02-02,14
R001461,M0293,Watermelon Juice,Pizza Palace,5.0,Absolutely delicious. Generous portions and great value for money.,positive,2025-11-04,2
R001462,M0293,Watermelon Juice,Pizza Palace,3.1,"Decent taste, nothing extraordinary but satisfying.",neutral,2026-04-23,17
R001463,M0293,Watermelon Juice,Pizza Palace,4.7,The quality is consistently great. My go-to order every week.,positive,2025-07-07,15
R001464,M0293,Watermelon Juice,Pizza Palace,4.4,The quality is consistently great. My go-to order every week.,positive,2026-03-04,12
R001465,M0293,Watermelon Juice,Pizza Palace,4.9,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-04-21,38
R001466,M0294,Avocado Smoothie,The Hungry Bear,4.3,Best Avocado Smoothie I've ever had. The flavor was incredible!,positive,2026-02-20,9
R001467,M0294,Avocado Smoothie,The Hungry Bear,1.3,The taste was bland and the delivery was late.,negative,2026-02-17,29
R001468,M0294,Avocado Smoothie,The Hungry Bear,4.8,Best Avocado Smoothie I've ever had. The flavor was incredible!,positive,2025-08-24,31
R001469,M0294,Avocado Smoothie,The Hungry Bear,1.9,Missing items from my order. Customer service was unhelpful.,negative,2026-03-10,16
R001470,M0294,Avocado Smoothie,The Hungry Bear,4.5,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-12-03,38
R001471,M0295,Avocado Smoothie,Mediterranean Nights,2.9,"Decent taste, nothing extraordinary but satisfying.",neutral,2026-04-04,3
R001472,M0295,Avocado Smoothie,Mediterranean Nights,4.2,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-05-06,41
R001473,M0295,Avocado Smoothie,Mediterranean Nights,4.6,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-05-06,42
R001474,M0295,Avocado Smoothie,Mediterranean Nights,4.8,The quality is consistently great. My go-to order every week.,positive,2025-08-14,27
R001475,M0295,Avocado Smoothie,Mediterranean Nights,2.3,The Avocado Smoothie was cold on arrival. Very frustrating.,negative,2025-05-28,21
R001476,M0296,Avocado Smoothie,Crave It,1.6,The taste was bland and the delivery was late.,negative,2025-12-05,44
R001477,M0296,Avocado Smoothie,Crave It,4.8,The quality is consistently great. My go-to order every week.,positive,2025-10-01,11
R001478,M0296,Avocado Smoothie,Crave It,4.8,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-07-10,48
R001479,M0296,Avocado Smoothie,Crave It,4.2,Absolutely delicious. Generous portions and great value for money.,positive,2026-01-21,27
R001480,M0296,Avocado Smoothie,Crave It,1.4,Disappointed with the quality. Not what I expected.,negative,2026-04-19,37
R001481,M0297,Avocado Smoothie,Burger Factory,4.3,Absolutely delicious. Generous portions and great value for money.,positive,2025-12-24,44
R001482,M0297,Avocado Smoothie,Burger Factory,4.9,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-07-19,38
R001483,M0297,Avocado Smoothie,Burger Factory,4.9,The quality is consistently great. My go-to order every week.,positive,2026-04-14,16
R001484,M0297,Avocado Smoothie,Burger Factory,1.6,Missing items from my order. Customer service was unhelpful.,negative,2025-05-13,24
R001485,M0297,Avocado Smoothie,Burger Factory,4.9,Fantastic taste and quick delivery. Family loved it!,positive,2025-10-22,30
R001486,M0298,Avocado Smoothie,Royal Kitchen,4.6,Loved every bite. The packaging was also excellent.,positive,2025-09-05,50
R001487,M0298,Avocado Smoothie,Royal Kitchen,3.5,"Decent taste, nothing extraordinary but satisfying.",neutral,2026-03-11,44
R001488,M0298,Avocado Smoothie,Royal Kitchen,4.7,Absolutely delicious. Generous portions and great value for money.,positive,2025-05-27,24
R001489,M0298,Avocado Smoothie,Royal Kitchen,4.3,Fantastic taste and quick delivery. Family loved it!,positive,2026-02-23,44
R001490,M0298,Avocado Smoothie,Royal Kitchen,4.7,The quality is consistently great. My go-to order every week.,positive,2025-11-27,29
R001491,M0299,Avocado Smoothie,Pizza Palace,4.5,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-10-01,27
R001492,M0299,Avocado Smoothie,Pizza Palace,4.0,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-01-13,25
R001493,M0299,Avocado Smoothie,Pizza Palace,4.2,Fantastic taste and quick delivery. Family loved it!,positive,2025-05-06,49
R001494,M0299,Avocado Smoothie,Pizza Palace,4.5,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-11-20,17
R001495,M0299,Avocado Smoothie,Pizza Palace,1.3,The Avocado Smoothie was cold on arrival. Very frustrating.,negative,2025-05-18,44
R001496,M0300,Avocado Smoothie,Shawarma Station,2.9,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-10-25,27
R001497,M0300,Avocado Smoothie,Shawarma Station,1.4,Missing items from my order. Customer service was unhelpful.,negative,2025-12-17,42
R001498,M0300,Avocado Smoothie,Shawarma Station,4.3,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-11-07,5
R001499,M0300,Avocado Smoothie,Shawarma Station,2.8,Average portion size for the price. Food was warm but not hot.,neutral,2026-03-30,16
R001500,M0300,Avocado Smoothie,Shawarma Station,4.3,Loved every bite. The packaging was also excellent.,positive,2025-09-26,16
R001501,M0301,Strawberry Milkshake,Golden Fork,4.5,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-11-25,27
R001502,M0301,Strawberry Milkshake,Golden Fork,4.3,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-04-20,17
R001503,M0301,Strawberry Milkshake,Golden Fork,3.3,Good food overall but delivery took longer than expected.,neutral,2025-06-20,21
R001504,M0301,Strawberry Milkshake,Golden Fork,2.5,Average portion size for the price. Food was warm but not hot.,neutral,2025-10-01,4
R001505,M0301,Strawberry Milkshake,Golden Fork,5.0,Fantastic taste and quick delivery. Family loved it!,positive,2025-08-05,21
R001506,M0302,Strawberry Milkshake,Daily Bites,4.8,Loved every bite. The packaging was also excellent.,positive,2025-08-13,1
R001507,M0302,Strawberry Milkshake,Daily Bites,1.5,Missing items from my order. Customer service was unhelpful.,negative,2026-04-03,6
R001508,M0302,Strawberry Milkshake,Daily Bites,3.2,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-06-18,22
R001509,M0302,Strawberry Milkshake,Daily Bites,4.6,Perfect seasoning and amazing presentation. Worth every penny.,positive,2026-01-28,8
R001510,M0302,Strawberry Milkshake,Daily Bites,1.4,Portion was too small for the price. Won't order again.,negative,2025-07-31,7
R001511,M0303,Strawberry Milkshake,Mediterranean Nights,2.7,Good food overall but delivery took longer than expected.,neutral,2025-05-09,49
R001512,M0303,Strawberry Milkshake,Mediterranean Nights,4.9,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-07-20,45
R001513,M0303,Strawberry Milkshake,Mediterranean Nights,4.4,Best Strawberry Milkshake I've ever had. The flavor was incredible!,positive,2026-01-03,20
R001514,M0303,Strawberry Milkshake,Mediterranean Nights,1.4,Portion was too small for the price. Won't order again.,negative,2026-03-14,1
R001515,M0303,Strawberry Milkshake,Mediterranean Nights,1.1,Disappointed with the quality. Not what I expected.,negative,2025-12-20,21
R001516,M0304,Strawberry Milkshake,Pasta Corner,3.2,"Decent taste, nothing extraordinary but satisfying.",neutral,2026-03-07,32
R001517,M0304,Strawberry Milkshake,Pasta Corner,2.8,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-08-15,32
R001518,M0304,Strawberry Milkshake,Pasta Corner,3.2,Good food overall but delivery took longer than expected.,neutral,2026-03-17,42
R001519,M0304,Strawberry Milkshake,Pasta Corner,4.9,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-12-11,33
R001520,M0304,Strawberry Milkshake,Pasta Corner,2.8,The Strawberry Milkshake was okay. Expected a bit more flavor.,neutral,2025-08-08,16
R001521,M0305,Strawberry Milkshake,Fresh & Fit,3.4,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-10-06,22
R001522,M0305,Strawberry Milkshake,Fresh & Fit,4.1,Best Strawberry Milkshake I've ever had. The flavor was incredible!,positive,2025-09-02,21
R001523,M0305,Strawberry Milkshake,Fresh & Fit,4.9,Loved every bite. The packaging was also excellent.,positive,2025-12-24,12
R001524,M0305,Strawberry Milkshake,Fresh & Fit,1.5,Missing items from my order. Customer service was unhelpful.,negative,2026-04-10,48
R001525,M0305,Strawberry Milkshake,Fresh & Fit,3.1,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-06-26,26
R001526,M0306,Strawberry Milkshake,The Hungry Bear,4.1,Absolutely delicious. Generous portions and great value for money.,positive,2026-02-04,31
R001527,M0306,Strawberry Milkshake,The Hungry Bear,4.5,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-02-06,39
R001528,M0306,Strawberry Milkshake,The Hungry Bear,3.6,The Strawberry Milkshake was okay. Expected a bit more flavor.,neutral,2025-12-29,39
R001529,M0306,Strawberry Milkshake,The Hungry Bear,2.3,Portion was too small for the price. Won't order again.,negative,2025-10-20,22
R001530,M0306,Strawberry Milkshake,The Hungry Bear,4.5,Best Strawberry Milkshake I've ever had. The flavor was incredible!,positive,2026-03-22,26
R001531,M0307,Hot Chocolate,Shawarma Station,3.2,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2025-07-30,22
R001532,M0307,Hot Chocolate,Shawarma Station,1.6,Missing items from my order. Customer service was unhelpful.,negative,2026-01-21,9
R001533,M0307,Hot Chocolate,Shawarma Station,1.9,Missing items from my order. Customer service was unhelpful.,negative,2025-12-10,14
R001534,M0307,Hot Chocolate,Shawarma Station,2.6,Good food overall but delivery took longer than expected.,neutral,2026-04-04,32
R001535,M0307,Hot Chocolate,Shawarma Station,4.4,Fantastic taste and quick delivery. Family loved it!,positive,2026-01-14,15
R001536,M0308,Hot Chocolate,Pasta Corner,3.1,Good food overall but delivery took longer than expected.,neutral,2026-03-16,1
R001537,M0308,Hot Chocolate,Pasta Corner,1.2,Packaging was damaged and food quality was below average.,negative,2025-08-01,19
R001538,M0308,Hot Chocolate,Pasta Corner,4.4,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-10-15,36
R001539,M0308,Hot Chocolate,Pasta Corner,2.9,The Hot Chocolate was okay. Expected a bit more flavor.,neutral,2025-09-03,35
R001540,M0308,Hot Chocolate,Pasta Corner,3.2,Good food overall but delivery took longer than expected.,neutral,2026-03-30,38
R001541,M0309,Hot Chocolate,Mama's Kitchen,4.8,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2026-02-25,17
R001542,M0309,Hot Chocolate,Mama's Kitchen,2.2,Packaging was damaged and food quality was below average.,negative,2025-11-21,37
R001543,M0309,Hot Chocolate,Mama's Kitchen,2.7,Good food overall but delivery took longer than expected.,neutral,2025-05-26,15
R001544,M0309,Hot Chocolate,Mama's Kitchen,3.3,Good food overall but delivery took longer than expected.,neutral,2025-06-20,21
R001545,M0309,Hot Chocolate,Mama's Kitchen,4.5,Fantastic taste and quick delivery. Family loved it!,positive,2025-08-23,42
R001546,M0310,Club Sandwich,Pizza Palace,1.1,The Club Sandwich was cold on arrival. Very frustrating.,negative,2025-06-21,2
R001547,M0310,Club Sandwich,Pizza Palace,4.7,The quality is consistently great. My go-to order every week.,positive,2025-06-26,30
R001548,M0310,Club Sandwich,Pizza Palace,4.4,Fantastic taste and quick delivery. Family loved it!,positive,2025-12-29,9
R001549,M0310,Club Sandwich,Pizza Palace,4.6,The quality is consistently great. My go-to order every week.,positive,2026-03-11,41
R001550,M0310,Club Sandwich,Pizza Palace,3.4,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-11-25,22
R001551,M0311,Club Sandwich,Mediterranean Nights,2.9,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-09-11,22
R001552,M0311,Club Sandwich,Mediterranean Nights,1.6,Portion was too small for the price. Won't order again.,negative,2025-06-17,35
R001553,M0311,Club Sandwich,Mediterranean Nights,4.8,Fantastic taste and quick delivery. Family loved it!,positive,2026-01-05,10
R001554,M0311,Club Sandwich,Mediterranean Nights,4.2,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-09-06,3
R001555,M0311,Club Sandwich,Mediterranean Nights,3.0,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2025-05-07,7
R001556,M0312,Club Sandwich,Royal Kitchen,1.9,Portion was too small for the price. Won't order again.,negative,2026-03-12,21
R001557,M0312,Club Sandwich,Royal Kitchen,4.1,The quality is consistently great. My go-to order every week.,positive,2025-11-08,3
R001558,M0312,Club Sandwich,Royal Kitchen,1.5,The taste was bland and the delivery was late.,negative,2026-03-31,4
R001559,M0312,Club Sandwich,Royal Kitchen,4.2,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-01-30,28
R001560,M0312,Club Sandwich,Royal Kitchen,3.2,Average portion size for the price. Food was warm but not hot.,neutral,2026-03-27,17
R001561,M0313,Grilled Cheese,Pizza Palace,4.6,Fantastic taste and quick delivery. Family loved it!,positive,2025-05-25,24
R001562,M0313,Grilled Cheese,Pizza Palace,4.8,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-12-15,45
R001563,M0313,Grilled Cheese,Pizza Palace,2.4,The Grilled Cheese was cold on arrival. Very frustrating.,negative,2026-02-02,5
R001564,M0313,Grilled Cheese,Pizza Palace,4.5,Fantastic taste and quick delivery. Family loved it!,positive,2026-02-13,21
R001565,M0313,Grilled Cheese,Pizza Palace,1.9,Packaging was damaged and food quality was below average.,negative,2025-06-04,11
R001566,M0314,Grilled Cheese,Mediterranean Nights,2.2,Portion was too small for the price. Won't order again.,negative,2025-06-24,24
R001567,M0314,Grilled Cheese,Mediterranean Nights,1.4,Portion was too small for the price. Won't order again.,negative,2025-06-30,20
R001568,M0314,Grilled Cheese,Mediterranean Nights,2.9,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-11-14,22
R001569,M0314,Grilled Cheese,Mediterranean Nights,4.7,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-12-27,35
R001570,M0314,Grilled Cheese,Mediterranean Nights,2.3,Disappointed with the quality. Not what I expected.,negative,2026-04-27,33
R001571,M0315,Grilled Cheese,Flavor Street,2.7,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2025-10-17,17
R001572,M0315,Grilled Cheese,Flavor Street,1.8,The Grilled Cheese was cold on arrival. Very frustrating.,negative,2025-07-16,9
R001573,M0315,Grilled Cheese,Flavor Street,3.8,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-06-27,15
R001574,M0315,Grilled Cheese,Flavor Street,5.0,Fantastic taste and quick delivery. Family loved it!,positive,2026-04-18,3
R001575,M0315,Grilled Cheese,Flavor Street,4.2,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-03-18,47
R001576,M0316,Grilled Cheese,Sushi World,4.8,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-04-23,45
R001577,M0316,Grilled Cheese,Sushi World,4.5,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-09-03,50
R001578,M0316,Grilled Cheese,Sushi World,3.0,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-11-04,12
R001579,M0316,Grilled Cheese,Sushi World,1.7,The Grilled Cheese was cold on arrival. Very frustrating.,negative,2025-12-30,20
R001580,M0316,Grilled Cheese,Sushi World,4.8,Absolutely delicious. Generous portions and great value for money.,positive,2025-10-08,39
R001581,M0317,Grilled Cheese,Golden Fork,4.2,Absolutely delicious. Generous portions and great value for money.,positive,2026-04-08,10
R001582,M0317,Grilled Cheese,Golden Fork,4.2,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-03-09,27
R001583,M0317,Grilled Cheese,Golden Fork,3.0,Average portion size for the price. Food was warm but not hot.,neutral,2026-03-20,22
R001584,M0317,Grilled Cheese,Golden Fork,4.6,Perfect seasoning and amazing presentation. Worth every penny.,positive,2026-02-22,42
R001585,M0317,Grilled Cheese,Golden Fork,4.4,Absolutely delicious. Generous portions and great value for money.,positive,2025-07-24,16
R001586,M0318,Grilled Cheese,Street Eats,4.8,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-03-06,44
R001587,M0318,Grilled Cheese,Street Eats,4.7,Fantastic taste and quick delivery. Family loved it!,positive,2025-10-30,45
R001588,M0318,Grilled Cheese,Street Eats,1.6,Missing items from my order. Customer service was unhelpful.,negative,2026-04-12,9
R001589,M0318,Grilled Cheese,Street Eats,4.1,Absolutely delicious. Generous portions and great value for money.,positive,2025-08-19,29
R001590,M0318,Grilled Cheese,Street Eats,5.0,Fantastic taste and quick delivery. Family loved it!,positive,2026-04-16,27
R001591,M0319,Grilled Cheese,Urban Bites,2.4,The Grilled Cheese was cold on arrival. Very frustrating.,negative,2025-05-22,34
R001592,M0319,Grilled Cheese,Urban Bites,5.0,Absolutely delicious. Generous portions and great value for money.,positive,2025-06-06,39
R001593,M0319,Grilled Cheese,Urban Bites,1.1,Packaging was damaged and food quality was below average.,negative,2025-06-19,29
R001594,M0319,Grilled Cheese,Urban Bites,3.8,Good food overall but delivery took longer than expected.,neutral,2025-05-23,24
R001595,M0319,Grilled Cheese,Urban Bites,4.9,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-06-06,40
R001596,M0320,Tuna Melt,Daily Bites,2.1,Missing items from my order. Customer service was unhelpful.,negative,2025-08-20,6
R001597,M0320,Tuna Melt,Daily Bites,4.6,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-09-21,16
R001598,M0320,Tuna Melt,Daily Bites,4.4,Absolutely delicious. Generous portions and great value for money.,positive,2025-09-11,1
R001599,M0320,Tuna Melt,Daily Bites,4.2,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-11-20,33
R001600,M0320,Tuna Melt,Daily Bites,1.3,Portion was too small for the price. Won't order again.,negative,2025-10-29,40
R001601,M0321,Tuna Melt,El Classico,1.9,The Tuna Melt was cold on arrival. Very frustrating.,negative,2026-02-04,21
R001602,M0321,Tuna Melt,El Classico,4.1,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-07-17,14
R001603,M0321,Tuna Melt,El Classico,4.1,Best Tuna Melt I've ever had. The flavor was incredible!,positive,2026-04-09,3
R001604,M0321,Tuna Melt,El Classico,3.5,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-11-15,15
R001605,M0321,Tuna Melt,El Classico,2.0,The taste was bland and the delivery was late.,negative,2025-05-22,17
R001606,M0322,Tuna Melt,Mama's Kitchen,4.2,Loved every bite. The packaging was also excellent.,positive,2026-02-13,24
R001607,M0322,Tuna Melt,Mama's Kitchen,4.5,Fantastic taste and quick delivery. Family loved it!,positive,2026-04-29,25
R001608,M0322,Tuna Melt,Mama's Kitchen,1.6,Missing items from my order. Customer service was unhelpful.,negative,2025-09-16,22
R001609,M0322,Tuna Melt,Mama's Kitchen,4.3,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-10-02,42
R001610,M0322,Tuna Melt,Mama's Kitchen,1.1,The taste was bland and the delivery was late.,negative,2026-01-21,24
R001611,M0323,Tuna Melt,Desert Rose Kitchen,4.8,Perfect seasoning and amazing presentation. Worth every penny.,positive,2026-01-24,13
R001612,M0323,Tuna Melt,Desert Rose Kitchen,4.0,Best Tuna Melt I've ever had. The flavor was incredible!,positive,2026-03-02,50
R001613,M0323,Tuna Melt,Desert Rose Kitchen,1.5,Missing items from my order. Customer service was unhelpful.,negative,2025-07-03,13
R001614,M0323,Tuna Melt,Desert Rose Kitchen,4.0,Best Tuna Melt I've ever had. The flavor was incredible!,positive,2025-12-26,18
R001615,M0323,Tuna Melt,Desert Rose Kitchen,1.4,Missing items from my order. Customer service was unhelpful.,negative,2025-11-21,44
R001616,M0324,Tuna Melt,Urban Bites,4.8,Loved every bite. The packaging was also excellent.,positive,2025-07-09,36
R001617,M0324,Tuna Melt,Urban Bites,4.5,Absolutely delicious. Generous portions and great value for money.,positive,2025-06-10,13
R001618,M0324,Tuna Melt,Urban Bites,4.8,Perfect seasoning and amazing presentation. Worth every penny.,positive,2026-02-12,25
R001619,M0324,Tuna Melt,Urban Bites,4.6,Loved every bite. The packaging was also excellent.,positive,2025-06-02,18
R001620,M0324,Tuna Melt,Urban Bites,3.0,Food arrived on time but was slightly cold. Taste was fine.,neutral,2026-03-16,46
R001621,M0325,Tuna Melt,Flavor Street,4.8,The quality is consistently great. My go-to order every week.,positive,2025-11-23,38
R001622,M0325,Tuna Melt,Flavor Street,3.8,"Decent taste, nothing extraordinary but satisfying.",neutral,2026-03-06,39
R001623,M0325,Tuna Melt,Flavor Street,2.2,Packaging was damaged and food quality was below average.,negative,2025-05-10,4
R001624,M0325,Tuna Melt,Flavor Street,1.1,Missing items from my order. Customer service was unhelpful.,negative,2026-04-13,4
R001625,M0325,Tuna Melt,Flavor Street,4.6,Fantastic taste and quick delivery. Family loved it!,positive,2025-06-05,11
R001626,M0326,Blt Sandwich,El Classico,3.6,The Blt Sandwich was okay. Expected a bit more flavor.,neutral,2025-10-10,31
R001627,M0326,Blt Sandwich,El Classico,1.8,Portion was too small for the price. Won't order again.,negative,2026-03-17,8
R001628,M0326,Blt Sandwich,El Classico,1.8,The taste was bland and the delivery was late.,negative,2025-08-08,14
R001629,M0326,Blt Sandwich,El Classico,4.9,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-01-02,24
R001630,M0326,Blt Sandwich,El Classico,5.0,The quality is consistently great. My go-to order every week.,positive,2025-09-15,50
R001631,M0327,Blt Sandwich,The Grill House,4.8,Fantastic taste and quick delivery. Family loved it!,positive,2025-05-24,19
R001632,M0327,Blt Sandwich,The Grill House,4.3,Best Blt Sandwich I've ever had. The flavor was incredible!,positive,2025-08-13,37
R001633,M0327,Blt Sandwich,The Grill House,4.9,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-05-24,29
R001634,M0327,Blt Sandwich,The Grill House,2.1,Portion was too small for the price. Won't order again.,negative,2026-02-07,43
R001635,M0327,Blt Sandwich,The Grill House,4.2,The quality is consistently great. My go-to order every week.,positive,2026-04-06,43
R001636,M0328,Blt Sandwich,Sushi World,4.8,Fantastic taste and quick delivery. Family loved it!,positive,2025-11-30,19
R001637,M0328,Blt Sandwich,Sushi World,2.7,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2025-10-12,39
R001638,M0328,Blt Sandwich,Sushi World,4.1,Absolutely delicious. Generous portions and great value for money.,positive,2025-05-04,10
R001639,M0328,Blt Sandwich,Sushi World,1.7,Missing items from my order. Customer service was unhelpful.,negative,2025-11-26,31
